# alpha_func, r_func, r_func_der, b_func, b_func_der, n_func
9.000000000000000222e-01,1.443906075912742282e-01,-9.909264483589750316e-01,2.913253545132338029e+00,1.570125401564259171e+00,-5.736410291585019531e-04
9.000000000000000222e-01,1.433996422659512548e-01,-9.910041599151002689e-01,2.914823670533902344e+00,1.570125401564259171e+00,-5.743119543388042550e-04
9.000000000000000222e-01,1.424085993560061936e-01,-9.910816177843457808e-01,2.916393795935466660e+00,1.570125401564259171e+00,-5.749828795191065569e-04
9.000000000000000222e-01,1.414174791145837440e-01,-9.911588230500154584e-01,2.917963921337030975e+00,1.570125401564259171e+00,-5.756538046994090756e-04
9.000000000000000222e-01,1.404262817937481644e-01,-9.912357767897453931e-01,2.919534046738594846e+00,1.570125401564259171e+00,-5.763247298797113775e-04
9.000000000000000222e-01,1.394350076444887121e-01,-9.913124800755394039e-01,2.921104172140159605e+00,1.570125401564259171e+00,-5.769956550600136794e-04
9.000000000000000222e-01,1.384436569167261932e-01,-9.913889339738026774e-01,2.922674297541723476e+00,1.570125401564259171e+00,-5.776665802403159813e-04
9.000000000000000222e-01,1.374522298593166270e-01,-9.914651395453761840e-01,2.924244422943288235e+00,1.570125401564259171e+00,-5.783375054206182832e-04
9.000000000000000222e-01,1.364607267200592389e-01,-9.915410978455714286e-01,2.925814548344852106e+00,1.570125401564259171e+00,-5.790084306009205851e-04
9.000000000000000222e-01,1.354691477456994031e-01,-9.916168099242042011e-01,2.927384673746416865e+00,1.570125401564259171e+00,-5.796793557812231039e-04
9.000000000000000222e-01,1.344774931819364416e-01,-9.916922768256275500e-01,2.928954799147980737e+00,1.570125401564259171e+00,-5.803502809615254058e-04
9.000000000000000222e-01,1.334857632734274824e-01,-9.917674995887659772e-01,2.930524924549545052e+00,1.570125401564259171e+00,-5.810212061418277077e-04
9.000000000000000222e-01,1.324939582637938984e-01,-9.918424792471479678e-01,2.932095049951109367e+00,1.570125401564259171e+00,-5.816921313221300096e-04
9.000000000000000222e-01,1.315020783956252770e-01,-9.919172168289391855e-01,2.933665175352673682e+00,1.570125401564259171e+00,-5.823630565024325283e-04
9.000000000000000222e-01,1.305101239104869693e-01,-9.919917133569753354e-01,2.935235300754237997e+00,1.570125401564259171e+00,-5.830339816827346134e-04
9.000000000000000222e-01,1.295180950489232818e-01,-9.920659698487945821e-01,2.936805426155802312e+00,1.570125401564259171e+00,-5.837049068630371321e-04
9.000000000000000222e-01,1.285259920504641662e-01,-9.921399873166693029e-01,2.938375551557366183e+00,1.570125401564259171e+00,-5.843758320433394340e-04
9.000000000000000222e-01,1.275338151536289655e-01,-9.922137667676382833e-01,2.939945676958930498e+00,1.570125401564259171e+00,-5.850467572236417359e-04
9.000000000000000222e-01,1.265415645959337698e-01,-9.922873092035399134e-01,2.941515802360494813e+00,1.570125401564259171e+00,-5.857176824039440378e-04
9.000000000000000222e-01,1.255492406138945527e-01,-9.923606156210406093e-01,2.943085927762059129e+00,1.570125401564259171e+00,-5.863886075842465566e-04
9.000000000000000222e-01,1.245568434430339017e-01,-9.924336870116701181e-01,2.944656053163623444e+00,1.570125401564259171e+00,-5.870595327645486416e-04
9.000000000000000222e-01,1.235643733178846682e-01,-9.925065243618498290e-01,2.946226178565187759e+00,1.570125401564259171e+00,-5.877304579448511604e-04
9.000000000000000222e-01,1.225718304719965318e-01,-9.925791286529236368e-01,2.947796303966751630e+00,1.570125401564259171e+00,-5.884013831251534623e-04
9.000000000000000222e-01,1.215792151379397196e-01,-9.926515008611915825e-01,2.949366429368316389e+00,1.570125401564259171e+00,-5.890723083054557642e-04
9.000000000000000222e-01,1.205865275473112924e-01,-9.927236419579363869e-01,2.950936554769880260e+00,1.570125401564259171e+00,-5.897432334857580661e-04
9.000000000000000222e-01,1.195937679307388368e-01,-9.927955529094570908e-01,2.952506680171445019e+00,1.570125401564259171e+00,-5.904141586660605848e-04
9.000000000000000222e-01,1.186009365178869179e-01,-9.928672346770968105e-01,2.954076805573008890e+00,1.570125401564259171e+00,-5.910850838463628867e-04
9.000000000000000222e-01,1.176080335374604519e-01,-9.929386882172742679e-01,2.955646930974573650e+00,1.570125401564259171e+00,-5.917560090266651886e-04
9.000000000000000222e-01,1.166150592172110478e-01,-9.930099144815122125e-01,2.957217056376137521e+00,1.570125401564259171e+00,-5.924269342069674905e-04
9.000000000000000222e-01,1.156220137839403250e-01,-9.930809144164676194e-01,2.958787181777701836e+00,1.570125401564259171e+00,-5.930978593872700093e-04
9.000000000000000222e-01,1.146288974635071567e-01,-9.931516889639608880e-01,2.960357307179266151e+00,1.570125401564259171e+00,-5.937687845675720943e-04
9.000000000000000222e-01,1.136357104808293772e-01,-9.932222390610045970e-01,2.961927432580830466e+00,1.570125401564259171e+00,-5.944397097478746131e-04
9.000000000000000222e-01,1.126424530598911233e-01,-9.932925656398324810e-01,2.963497557982394781e+00,1.570125401564259171e+00,-5.951106349281769150e-04
9.000000000000000222e-01,1.116491254237463454e-01,-9.933626696279281854e-01,2.965067683383958652e+00,1.570125401564259171e+00,-5.957815601084792169e-04
9.000000000000000222e-01,1.106557277945245110e-01,-9.934325519480545763e-01,2.966637808785522967e+00,1.570125401564259171e+00,-5.964524852887815188e-04
9.000000000000000222e-01,1.096622603934336859e-01,-9.935022135182797198e-01,2.968207934187087282e+00,1.570125401564259171e+00,-5.971234104690840375e-04
9.000000000000000222e-01,1.086687234407667790e-01,-9.935716552520068579e-01,2.969778059588651598e+00,1.570125401564259171e+00,-5.977943356493861226e-04
9.000000000000000222e-01,1.076751171559053866e-01,-9.936408780580023858e-01,2.971348184990215913e+00,1.570125401564259171e+00,-5.984652608296886413e-04
9.000000000000000222e-01,1.066814417573252738e-01,-9.937098828404230533e-01,2.972918310391779784e+00,1.570125401564259171e+00,-5.991361860099909432e-04
9.000000000000000222e-01,1.056876974625991783e-01,-9.937786704988424979e-01,2.974488435793344543e+00,1.570125401564259171e+00,-5.998071111902932451e-04
9.000000000000000222e-01,1.046938844884038461e-01,-9.938472419282800008e-01,2.976058561194908414e+00,1.570125401564259171e+00,-6.004780363705955470e-04
9.000000000000000222e-01,1.037000030505220854e-01,-9.939155980192276862e-01,2.977628686596473173e+00,1.570125401564259171e+00,-6.011489615508980658e-04
9.000000000000000222e-01,1.027060533638494977e-01,-9.939837396576760575e-01,2.979198811998037044e+00,1.570125401564259171e+00,-6.018198867312003677e-04
9.000000000000000222e-01,1.017120356423969890e-01,-9.940516677251416411e-01,2.980768937399601803e+00,1.570125401564259171e+00,-6.024908119115026696e-04
9.000000000000000222e-01,1.007179500992971266e-01,-9.941193830986942981e-01,2.982339062801165674e+00,1.570125401564259171e+00,-6.031617370918049715e-04
9.000000000000000222e-01,9.972379694680666429e-02,-9.941868866509824265e-01,2.983909188202729990e+00,1.570125401564259171e+00,-6.038326622721072734e-04
9.000000000000000222e-01,9.872957639631275983e-02,-9.942541792502597175e-01,2.985479313604294305e+00,1.570125401564259171e+00,-6.045035874524095753e-04
9.000000000000000222e-01,9.773528865833579216e-02,-9.943212617604109127e-01,2.987049439005858620e+00,1.570125401564259171e+00,-6.051745126327120940e-04
9.000000000000000222e-01,9.674093394253520384e-02,-9.943881350409780051e-01,2.988619564407422935e+00,1.570125401564259171e+00,-6.058454378130143959e-04
9.000000000000000222e-01,9.574651245771188812e-02,-9.944547999471859967e-01,2.990189689808986806e+00,1.570125401564259171e+00,-6.065163629933166978e-04
9.000000000000000222e-01,9.475202441181519719e-02,-9.945212573299684333e-01,2.991759815210551121e+00,1.570125401564259171e+00,-6.071872881736189997e-04
9.000000000000000222e-01,9.375747001194414953e-02,-9.945875080359919407e-01,2.993329940612115436e+00,1.570125401564259171e+00,-6.078582133539215185e-04
9.000000000000000222e-01,9.276284946435456313e-02,-9.946535529076827586e-01,2.994900066013679751e+00,1.570125401564259171e+00,-6.085291385342236035e-04
9.000000000000000222e-01,9.176816297446085957e-02,-9.947193927832507221e-01,2.996470191415244066e+00,1.570125401564259171e+00,-6.092000637145261223e-04
9.000000000000000222e-01,9.077341074684205924e-02,-9.947850284967142409e-01,2.998040316816807938e+00,1.570125401564259171e+00,-6.098709888948284242e-04
9.000000000000000222e-01,8.977859298524477893e-02,-9.948504608779256131e-01,2.999610442218372697e+00,1.570125401564259171e+00,-6.105419140751307261e-04
9.000000000000000222e-01,8.878370989258833890e-02,-9.949156907525942284e-01,3.001180567619936568e+00,1.570125401564259171e+00,-6.112128392554330280e-04
9.000000000000000222e-01,8.778876167096769101e-02,-9.949807189423134357e-01,3.002750693021501327e+00,1.570125401564259171e+00,-6.118837644357355467e-04
9.000000000000000222e-01,8.679374852165949727e-02,-9.950455462645811933e-01,3.004320818423065198e+00,1.570125401564259171e+00,-6.125546896160378486e-04
9.000000000000000222e-01,8.579867064512326780e-02,-9.951101735328269360e-01,3.005890943824629957e+00,1.570125401564259171e+00,-6.132256147963401505e-04
9.000000000000000222e-01,8.480352824100867437e-02,-9.951746015564344461e-01,3.007461069226193828e+00,1.570125401564259171e+00,-6.138965399766424524e-04
9.000000000000000222e-01,8.380832150815678561e-02,-9.952388311407651678e-01,3.009031194627758143e+00,1.570125401564259171e+00,-6.145674651569447543e-04
9.000000000000000222e-01,8.281305064460635357e-02,-9.953028630871826321e-01,3.010601320029322459e+00,1.570125401564259171e+00,-6.152383903372470562e-04
9.000000000000000222e-01,8.181771584759588156e-02,-9.953666981930748836e-01,3.012171445430886774e+00,1.570125401564259171e+00,-6.159093155175495750e-04
9.000000000000000222e-01,8.082231731356914750e-02,-9.954303372518782389e-01,3.013741570832451089e+00,1.570125401564259171e+00,-6.165802406978518769e-04
9.000000000000000222e-01,7.982685523817809048e-02,-9.954937810531006015e-01,3.015311696234014960e+00,1.570125401564259171e+00,-6.172511658781539619e-04
9.000000000000000222e-01,7.883132981628694635e-02,-9.955570303823442213e-01,3.016881821635579275e+00,1.570125401564259171e+00,-6.179220910584564807e-04
9.000000000000000222e-01,7.783574124197682742e-02,-9.956200860213271220e-01,3.018451947037143590e+00,1.570125401564259171e+00,-6.185930162387587826e-04
9.000000000000000222e-01,7.684008970854844245e-02,-9.956829487479081919e-01,3.020022072438707905e+00,1.570125401564259171e+00,-6.192639414190610845e-04
9.000000000000000222e-01,7.584437540852718984e-02,-9.957456193361078345e-01,3.021592197840272220e+00,1.570125401564259171e+00,-6.199348665993633864e-04
9.000000000000000222e-01,7.484859853366554461e-02,-9.958080985561306164e-01,3.023162323241836091e+00,1.570125401564259171e+00,-6.206057917796659051e-04
9.000000000000000222e-01,7.385275927494885928e-02,-9.958703871743879166e-01,3.024732448643400406e+00,1.570125401564259171e+00,-6.212767169599682070e-04
9.000000000000000222e-01,7.285685782259632148e-02,-9.959324859535194641e-01,3.026302574044964722e+00,1.570125401564259171e+00,-6.219476421402705089e-04
9.000000000000000222e-01,7.186089436606842018e-02,-9.959943956524155428e-01,3.027872699446529037e+00,1.570125401564259171e+00,-6.226185673205728108e-04
9.000000000000000222e-01,7.086486909406661261e-02,-9.960561170262381969e-01,3.029442824848093352e+00,1.570125401564259171e+00,-6.232894925008751127e-04
9.000000000000000222e-01,6.986878219454042971e-02,-9.961176508264435459e-01,3.031012950249657223e+00,1.570125401564259171e+00,-6.239604176811774146e-04
9.000000000000000222e-01,6.887263385468890553e-02,-9.961789978008024349e-01,3.032583075651221982e+00,1.570125401564259171e+00,-6.246313428614799334e-04
9.000000000000000222e-01,6.787642426096594794e-02,-9.962401586934224174e-01,3.034153201052785853e+00,1.570125401564259171e+00,-6.253022680417822353e-04
9.000000000000000222e-01,6.688015359908250357e-02,-9.963011342447687380e-01,3.035723326454350612e+00,1.570125401564259171e+00,-6.259731932220845372e-04
9.000000000000000222e-01,6.588382205401120684e-02,-9.963619251916848718e-01,3.037293451855914483e+00,1.570125401564259171e+00,-6.266441184023868391e-04
9.000000000000000222e-01,6.488742980998950249e-02,-9.964225322674142848e-01,3.038863577257479243e+00,1.570125401564259171e+00,-6.273150435826893578e-04
9.000000000000000222e-01,6.389097705052354526e-02,-9.964829562016195297e-01,3.040433702659043114e+00,1.570125401564259171e+00,-6.279859687629914429e-04
9.000000000000000222e-01,6.289446395839125292e-02,-9.965431977204056713e-01,3.042003828060607429e+00,1.570125401564259171e+00,-6.286568939432939616e-04
9.000000000000000222e-01,6.189789071564696932e-02,-9.966032575463377174e-01,3.043573953462171744e+00,1.570125401564259171e+00,-6.293278191235962635e-04
9.000000000000000222e-01,6.090125750362321289e-02,-9.966631363984630454e-01,3.045144078863736059e+00,1.570125401564259171e+00,-6.299987443038985654e-04
9.000000000000000222e-01,5.990456450293607515e-02,-9.967228349923298314e-01,3.046714204265300374e+00,1.570125401564259171e+00,-6.306696694842008673e-04
9.000000000000000222e-01,5.890781189348726771e-02,-9.967823540400095883e-01,3.048284329666864245e+00,1.570125401564259171e+00,-6.313405946645033861e-04
9.000000000000000222e-01,5.791099985446854226e-02,-9.968416942501141520e-01,3.049854455068428560e+00,1.570125401564259171e+00,-6.320115198448056880e-04
9.000000000000000222e-01,5.691412856436449397e-02,-9.969008563278182189e-01,3.051424580469992875e+00,1.570125401564259171e+00,-6.326824450251079899e-04
9.000000000000000222e-01,5.591719820095641946e-02,-9.969598409748765544e-01,3.052994705871557191e+00,1.570125401564259171e+00,-6.333533702054102918e-04
9.000000000000000222e-01,5.492020894132535608e-02,-9.970186488896463084e-01,3.054564831273121506e+00,1.570125401564259171e+00,-6.340242953857125937e-04
9.000000000000000222e-01,5.392316096185629376e-02,-9.970772807671036686e-01,3.056134956674685377e+00,1.570125401564259171e+00,-6.346952205660148956e-04
9.000000000000000222e-01,5.292605443823968775e-02,-9.971357372988643997e-01,3.057705082076250136e+00,1.570125401564259171e+00,-6.353661457463174143e-04
9.000000000000000222e-01,5.192888954547754399e-02,-9.971940191732031611e-01,3.059275207477814007e+00,1.570125401564259171e+00,-6.360370709266197162e-04
9.000000000000000222e-01,5.093166645788411301e-02,-9.972521270750728251e-01,3.060845332879378766e+00,1.570125401564259171e+00,-6.367079961069220181e-04
9.000000000000000222e-01,4.993438534909101778e-02,-9.973100616861225731e-01,3.062415458280942637e+00,1.570125401564259171e+00,-6.373789212872243200e-04
9.000000000000000222e-01,4.893704639204927986e-02,-9.973678236847164369e-01,3.063985583682507396e+00,1.570125401564259171e+00,-6.380498464675268388e-04
9.000000000000000222e-01,4.793964975903394765e-02,-9.974254137459533931e-01,3.065555709084071268e+00,1.570125401564259171e+00,-6.387207716478289238e-04
9.000000000000000222e-01,4.694219562164577558e-02,-9.974828325416846830e-01,3.067125834485635583e+00,1.570125401564259171e+00,-6.393916968281314426e-04
9.000000000000000222e-01,4.594468415081622015e-02,-9.975400807405333525e-01,3.068695959887199898e+00,1.570125401564259171e+00,-6.400626220084337445e-04
9.000000000000000222e-01,4.494711551680849460e-02,-9.975971590079100171e-01,3.070266085288764213e+00,1.570125401564259171e+00,-6.407335471887360464e-04
9.000000000000000222e-01,4.394948988922342537e-02,-9.976540680060350663e-01,3.071836210690328528e+00,1.570125401564259171e+00,-6.414044723690383483e-04
9.000000000000000222e-01,4.295180743699991699e-02,-9.977108083939532079e-01,3.073406336091892399e+00,1.570125401564259171e+00,-6.420753975493408670e-04
9.000000000000000222e-01,4.195406832842018402e-02,-9.977673808275524525e-01,3.074976461493456714e+00,1.570125401564259171e+00,-6.427463227296429521e-04
9.000000000000000222e-01,4.095627273111190902e-02,-9.978237859595837644e-01,3.076546586895021029e+00,1.570125401564259171e+00,-6.434172479099454708e-04
9.000000000000000222e-01,3.995842081205169122e-02,-9.978800244396757169e-01,3.078116712296585344e+00,1.570125401564259171e+00,-6.440881730902477727e-04
9.000000000000000222e-01,3.896051273756765548e-02,-9.979360969143549198e-01,3.079686837698149660e+00,1.570125401564259171e+00,-6.447590982705500746e-04
9.000000000000000222e-01,3.796254867334364347e-02,-9.979920040270605641e-01,3.081256963099713531e+00,1.570125401564259171e+00,-6.454300234508523765e-04
9.000000000000000222e-01,3.696452878442072626e-02,-9.980477464181654046e-01,3.082827088501278290e+00,1.570125401564259171e+00,-6.461009486311548953e-04
